filename,annotation
koajaesby7cmhujlcwkl.jpg,"Game has genres: Shooter, Platform, Puzzle, Adventure; perspectives: First person. this game screenshot shows a robot in a futuristic city"
hircn6ewsgu70ynlzis5.jpg,"Game has genres: Shooter, Racing, Adventure; perspectives: First person, Third person. this game screenshot shows the cars in the gtp"
sojdbdt93e06wojplpsj.jpg,"Game has genres: Shooter, Racing, Adventure; perspectives: First person, Third person. this game screenshot shows the car in the picture"
dbbtmdz0q1536npbpr5o.jpg,"Game has genres: Shooter, Racing, Adventure; perspectives: First person, Third person. this game screenshot shows a man with a gun"
scgoqe.jpg,"Game has genres: Shooter, Racing, Adventure; perspectives: First person, Third person. this game screenshot shows the character person in the game"
scgoqf.jpg,"Game has genres: Shooter, Racing, Adventure; perspectives: First person, Third person. this game screenshot shows the car in the forest"
scgoqg.jpg,"Game has genres: Shooter, Racing, Adventure; perspectives: First person, Third person. this game screenshot shows the car in the game"
scgoqh.jpg,"Game has genres: Shooter, Racing, Adventure; perspectives: First person, Third person. this game screenshot shows the character in gta"
scgoqi.jpg,"Game has genres: Shooter, Racing, Adventure; perspectives: First person, Third person. this game screenshot shows the car in the picture"
scgoqj.jpg,"Game has genres: Shooter, Racing, Adventure; perspectives: First person, Third person. this game screenshot shows a man on a skateboard"
scgoqk.jpg,"Game has genres: Shooter, Racing, Adventure; perspectives: First person, Third person. this game screenshot shows the truck in the game"
schmyk.jpg,"Game has genres: Role-playing (RPG), Turn-based strategy (TBS), Adventure; perspectives: Third person, Bird view / Isometric. this game screenshot shows the final fight of the two characters"
schmyl.jpg,"Game has genres: Role-playing (RPG), Turn-based strategy (TBS), Adventure; perspectives: Third person, Bird view / Isometric. this game screenshot shows the inside of a nuclear reactor"
schmym.jpg,"Game has genres: Role-playing (RPG), Turn-based strategy (TBS), Adventure; perspectives: Third person, Bird view / Isometric. this game screenshot shows the game ' s main characters"
schmyn.jpg,"Game has genres: Role-playing (RPG), Turn-based strategy (TBS), Adventure; perspectives: Third person, Bird view / Isometric. this game screenshot shows the first level of the game"
schmyo.jpg,"Game has genres: Role-playing (RPG), Turn-based strategy (TBS), Adventure; perspectives: Third person, Bird view / Isometric. this game screenshot shows the scene of a scene from the video game"
schmyp.jpg,"Game has genres: Role-playing (RPG), Turn-based strategy (TBS), Adventure; perspectives: Third person, Bird view / Isometric. this game screenshot shows a small island with a small island in the middle"
schmyq.jpg,"Game has genres: Role-playing (RPG), Turn-based strategy (TBS), Adventure; perspectives: Third person, Bird view / Isometric. this game screenshot shows the game ' s character"
tn5gpywrvya92wq1ang8.jpg,"Game has genres: Shooter, Role-playing (RPG); perspectives: First person. this game screenshot shows a person in a room with a green light"
kg9eb5wd5u5j9wtvafrw.jpg,"Game has genres: Shooter, Role-playing (RPG); perspectives: First person. this game screenshot shows a screenshot of a gun in a room"
gdanfmlxy57gzla4smbb.jpg,"Game has genres: Shooter, Role-playing (RPG); perspectives: First person. this game screenshot shows a female in a sci - themed space station"
g11vipidv1pmwqdqthvn.jpg,"Game has genres: Shooter, Role-playing (RPG); perspectives: First person. this game screenshot shows a room with a bed and a light"
svqo3ngaapyvcvjza7yx.jpg,"Game has genres: Shooter, Role-playing (RPG); perspectives: First person. this game screenshot shows the inside of the room"
sc5j8p.jpg,"Game has genres: Shooter, Role-playing (RPG); perspectives: First person. this game screenshot shows the interior of a star wars space station"
sc5j8q.jpg,"Game has genres: Shooter, Role-playing (RPG); perspectives: First person. this game screenshot shows the inside of a spaceship"
sc5j8r.jpg,"Game has genres: Shooter, Role-playing (RPG); perspectives: First person. this game screenshot shows the entrance to the tunnel"
sc5j8s.jpg,"Game has genres: Shooter, Role-playing (RPG); perspectives: First person. this game screenshot shows the main features of the game"
sc5j8t.jpg,"Game has genres: Shooter, Role-playing (RPG); perspectives: First person. this game screenshot shows the interior of the space station"
zkr9mepmjy8w233yhofd.jpg,"Game has genres: Puzzle, Adventure; perspectives: Third person. this game screenshot shows a bunch of toys"
h8fpphgv0fugoyrsdxbh.jpg,"Game has genres: Puzzle, Adventure; perspectives: Third person. this game screenshot shows a pile of garbage"
ke5sq1meg5pdhmcrec2d.jpg,"Game has genres: Puzzle, Adventure; perspectives: Third person. this game screenshot shows a screenshot of a city"
ksqanr5xcqrbzypne6s7.jpg,"Game has genres: Puzzle, Adventure; perspectives: Third person. this game screenshot shows the game ' s location"
wm6lxwuqwg5xvenr0n5q.jpg,"Game has genres: Puzzle, Adventure; perspectives: Third person. this game screenshot shows a small town with a windmill and a windmill"
sc96s3.jpg,"Game has genres: Shooter, Adventure; perspectives: Third person. this game screenshot shows a scene from resident evil dead in resident evil dead"
sc96s4.jpg,"Game has genres: Shooter, Adventure; perspectives: Third person. this game screenshot shows the final version of resident evil"
sc96s5.jpg,"Game has genres: Shooter, Adventure; perspectives: Third person. this game screenshot shows the game ' s main characters in a scene from the lord ' s apprentice"
sc96s6.jpg,"Game has genres: Shooter, Adventure; perspectives: Third person. this game screenshot shows a man with a gun and a woman with a gun"
sc96s7.jpg,"Game has genres: Shooter, Adventure; perspectives: Third person. this game screenshot shows a boat in the water"
sc96s8.jpg,"Game has genres: Shooter, Adventure; perspectives: Third person. this game screenshot shows the game ' s main characters"
bpyqlfhfbnhxf2jl5qao.jpg,"Game has genres: Shooter, Puzzle, Adventure; perspectives: First person. this game screenshot shows a helicopter firing a helicopter"
i8ey1ywk535qolfrwdf0.jpg,"Game has genres: Shooter, Puzzle, Adventure; perspectives: First person. this game screenshot shows a screenshot of a gun in a gun shop"
g9cvvoi9ftpdax4dmwdp.jpg,"Game has genres: Shooter, Puzzle, Adventure; perspectives: First person. this game screenshot shows the game ' s mains, including the fire and the fire"
rthkfaau3znzdzzhtftq.jpg,"Game has genres: Shooter, Puzzle, Adventure; perspectives: First person. this game screenshot shows the gun in action"
kxwmkaixbsuvyaeqana7.jpg,"Game has genres: Shooter, Puzzle, Adventure; perspectives: First person. this game screenshot shows the game ' s main character"
scva59.jpg,"Game has genres: Shooter, Puzzle, Adventure; perspectives: First person. this game screenshot shows a room with a large, green, metal object"
scva5a.jpg,"Game has genres: Shooter, Puzzle, Adventure; perspectives: First person. this game screenshot shows a room with a computer and a man sitting at a desk"
scva5b.jpg,"Game has genres: Shooter, Puzzle, Adventure; perspectives: First person. this game screenshot shows the inside of a building"
scva5c.jpg,"Game has genres: Shooter, Puzzle, Adventure; perspectives: First person. this game screenshot shows the inside of a room with a gun and a gun"
scva5d.jpg,"Game has genres: Shooter, Puzzle, Adventure; perspectives: First person. this game screenshot shows a room with a gun and a bullet"
scva5e.jpg,"Game has genres: Shooter, Puzzle, Adventure; perspectives: First person. this game screenshot shows a room with a gun and a machine gun"
scva5f.jpg,"Game has genres: Shooter, Puzzle, Adventure; perspectives: First person. this game screenshot shows a helicopter in flight"
fkl6jtwogmphqkudqguz.jpg,"Game has genres: Real Time Strategy (RTS), Strategy; perspectives: Bird view / Isometric. this game screenshot shows the game ' s main menu"
do7fzlkypmp22x37a5ks.jpg,"Game has genres: Real Time Strategy (RTS), Strategy; perspectives: Bird view / Isometric. this game screenshot shows the game ' s main characters"
z4oymgtypnhhp4lp0w06.jpg,"Game has genres: Real Time Strategy (RTS), Strategy; perspectives: Bird view / Isometric. this game screenshot shows the game ' s mains"
l6ezo1ovn3rdkweivu7o.jpg,"Game has genres: Real Time Strategy (RTS), Strategy; perspectives: Bird view / Isometric. this game screenshot shows the game ' s main features"
i1oynuvf858i7g9nw5vk.jpg,"Game has genres: Real Time Strategy (RTS), Strategy; perspectives: Bird view / Isometric. this game screenshot shows the game ' s main features"
sc9fxk.jpg,"Game has genres: Role-playing (RPG), Turn-based strategy (TBS); perspectives: Third person, Bird view / Isometric. this game screenshot shows the game ' s main character, a knight, and a castle"
sc9fxg.jpg,"Game has genres: Role-playing (RPG), Turn-based strategy (TBS); perspectives: Third person, Bird view / Isometric. this game screenshot shows the game ' s main menu"
sc9fxh.jpg,"Game has genres: Role-playing (RPG), Turn-based strategy (TBS); perspectives: Third person, Bird view / Isometric. this game screenshot shows the first level of the game"
sc9fxi.jpg,"Game has genres: Role-playing (RPG), Turn-based strategy (TBS); perspectives: Third person, Bird view / Isometric. this game screenshot shows the final battle of the gods"
sc9fxj.jpg,"Game has genres: Role-playing (RPG), Turn-based strategy (TBS); perspectives: Third person, Bird view / Isometric. this game screenshot shows the game ' s main menu"
sc9fxl.jpg,"Game has genres: Role-playing (RPG), Turn-based strategy (TBS); perspectives: Third person, Bird view / Isometric. this game screenshot shows the game ' s main menu"
sc9fxm.jpg,"Game has genres: Role-playing (RPG), Turn-based strategy (TBS); perspectives: Third person, Bird view / Isometric. this game screenshot shows the game ' s main character, the dragon"
sc9ge7.jpg,"Game has genres: Role-playing (RPG), Adventure; perspectives: Third person, Bird view / Isometric, Side view. this game screenshot shows the main character in the game"
sc9ge8.jpg,"Game has genres: Role-playing (RPG), Adventure; perspectives: Third person, Bird view / Isometric, Side view. this game screenshot shows the character in the game"
sc9ge9.jpg,"Game has genres: Role-playing (RPG), Adventure; perspectives: Third person, Bird view / Isometric, Side view. this game screenshot shows a person in a desert"
sc9gea.jpg,"Game has genres: Role-playing (RPG), Adventure; perspectives: Third person, Bird view / Isometric, Side view. this game screenshot shows the game ' s main characters"
sc9geb.jpg,"Game has genres: Role-playing (RPG), Adventure; perspectives: Third person, Bird view / Isometric, Side view. this game screenshot shows the character in the game"
sc9gec.jpg,"Game has genres: Role-playing (RPG), Adventure; perspectives: Third person, Bird view / Isometric, Side view. this game screenshot shows a chicken in flight"
sc9ged.jpg,"Game has genres: Role-playing (RPG), Adventure; perspectives: Third person, Bird view / Isometric, Side view. this game screenshot shows the main menu of the game"
sc9gee.jpg,"Game has genres: Role-playing (RPG), Adventure; perspectives: Third person, Bird view / Isometric, Side view. this game screenshot shows the main characters in the game"
scif7n.jpg,"Game has genres: Shooter, Adventure; perspectives: Third person. this game screenshot shows the game ' s main character, the zombie, in a scene from the video game"
scif7o.jpg,"Game has genres: Shooter, Adventure; perspectives: Third person. this game screenshot shows the final version of final fantasy"
scif7p.jpg,"Game has genres: Shooter, Adventure; perspectives: Third person. this game screenshot shows a young girl aiming a gun"
scif7q.jpg,"Game has genres: Shooter, Adventure; perspectives: Third person. this game screenshot shows a person in a hallway"
scif7r.jpg,"Game has genres: Shooter, Adventure; perspectives: Third person. this game screenshot shows the final boss fight"
yl0nzc7itjnc6oyawagp.jpg,"Game has genres: Shooter, Racing, Adventure, Arcade; perspectives: Third person. this game screenshot shows the boat that is going through the water"
tfcu496z7nwgnkbqfvrv.jpg,"Game has genres: Shooter, Racing, Adventure, Arcade; perspectives: Third person. this game screenshot shows the character in the game"
cqiwbbgjhersmqru7339.jpg,"Game has genres: Shooter, Racing, Adventure, Arcade; perspectives: Third person. this game screenshot shows the character in the game"
ilxqfgiaxygal1srqnfz.jpg,"Game has genres: Shooter, Racing, Adventure, Arcade; perspectives: Third person. this game screenshot shows the car in the picture"
txxrbak4yycdogvvjwtb.jpg,"Game has genres: Shooter, Racing, Adventure, Arcade; perspectives: Third person. this game screenshot shows the car in the video game"
sc83c5.jpg,"Game has genres: Shooter, Simulator, Adventure; perspectives: First person. this game screenshot shows a man in a black suit walking in the dark"
puvydf5d6v0zirxfhzpg.jpg,"Game has genres: Shooter, Simulator, Adventure; perspectives: First person. this game screenshot shows the entrance to the house"
z0b9mqcqbtmnnxigekjc.jpg,"Game has genres: Shooter, Simulator, Adventure; perspectives: First person. this game screenshot shows the game ' s name"
h4eotdbgoo30v40jtus0.jpg,"Game has genres: Shooter, Simulator, Adventure; perspectives: First person. this game screenshot shows the location of the cave"
yf2hsfdd4fe9ev6wmpye.jpg,"Game has genres: Shooter, Simulator, Adventure; perspectives: First person. this game screenshot shows the interior of the house"
ja4t61c1ndvtzufbdrf4.jpg,"Game has genres: Shooter, Simulator, Adventure; perspectives: First person. this game screenshot shows the room where the person is hiding"
sc83c6.jpg,"Game has genres: Shooter, Simulator, Adventure; perspectives: First person. this game screenshot shows the character in the game"
sc83c7.jpg,"Game has genres: Shooter, Simulator, Adventure; perspectives: First person. this game screenshot shows a room with a piano"
sc83c4.jpg,"Game has genres: Shooter, Simulator, Adventure; perspectives: First person. this game screenshot shows the dark side of the room"
sc83c8.jpg,"Game has genres: Shooter, Simulator, Adventure; perspectives: First person. this game screenshot shows you how to get a gun in the game"
wzniaai3xwf7ake428sp.jpg,"Game has genres: Shooter, Role-playing (RPG), Adventure; perspectives: First person. this game screenshot shows the scene of the game"
vlacs93unhsemy6veood.jpg,"Game has genres: Shooter, Role-playing (RPG), Adventure; perspectives: First person. this game screenshot shows the game ' s main weapon"
qfb0xlyqyxebw0l4rybe.jpg,"Game has genres: Shooter, Role-playing (RPG), Adventure; perspectives: First person. this game screenshot shows the game ' s main menu"
morlllgbauqdlpa6lti5.jpg,"Game has genres: Shooter, Role-playing (RPG), Adventure; perspectives: First person. this game screenshot shows the city in the background"
fh3xrdrl6obrnompl8b2.jpg,"Game has genres: Shooter, Role-playing (RPG), Adventure; perspectives: First person. this game screenshot shows the game ' s main features"
kjbwbdqemykovdzgidhu.jpg,"Game has genres: Shooter, Puzzle, Role-playing (RPG), Adventure; perspectives: First person. this game screenshot shows the shadow of the person in the dark souls of the dead"
unvhwxrfzpjys4txfv4a.jpg,"Game has genres: Shooter, Puzzle, Role-playing (RPG), Adventure; perspectives: First person. this game screenshot shows the game ' s main characters"
yg3j0yco50gq3wfcxujb.jpg,"Game has genres: Shooter, Puzzle, Role-playing (RPG), Adventure; perspectives: First person. this game screenshot shows the first person in the game, the human, with a hand reaching a human"
wworjqefsfzc9ouvrpxd.jpg,"Game has genres: Shooter, Puzzle, Role-playing (RPG), Adventure; perspectives: First person. this game screenshot shows the character in the game"
usn4aw2k54ym8jcjbkmg.jpg,"Game has genres: Shooter, Puzzle, Role-playing (RPG), Adventure; perspectives: First person. this game screenshot shows a scene from the video game"
zzd1rj1nvidcf2c1kxfi.jpg,"Game has genres: Simulator, Adventure; perspectives: First person. this game screenshot shows a zombie in a dungeon"
toutvbhdj0ll88wt9jjf.jpg,"Game has genres: Simulator, Adventure; perspectives: First person. this game screenshot shows the game ' s main menu"
e9hwdhnl6fbpne1thiu2.jpg,"Game has genres: Simulator, Adventure; perspectives: First person. this game screenshot shows the entrance to the dungeon"
wisqqkvrtl93vfocx6wn.jpg,"Game has genres: Simulator, Adventure; perspectives: First person. this game screenshot shows you how to play the game"
ejqhijtsgahc2bru0tn8.jpg,"Game has genres: Simulator, Adventure; perspectives: First person. this game screenshot shows the entrance to the church"
x7pzfljardlljvtqcgv4.jpg,"Game has genres: Shooter, Platform, Puzzle; perspectives: First person. this game screenshot shows a room with a toilet and a toilet bowl"
co2mtfe04a5iclqoo11c.jpg,"Game has genres: Shooter, Platform, Puzzle; perspectives: First person. this game screenshot shows a room with a blue ring in the middle"
hod8sle7imoqjh1zb7nj.jpg,"Game has genres: Shooter, Platform, Puzzle; perspectives: First person. this game screenshot shows a screenshote in a room with a blue flame"
oycbiasvmiewjxncqlgd.jpg,"Game has genres: Shooter, Platform, Puzzle; perspectives: First person. this game screenshot shows you how to get into the room"
gdgj7p0vo52jpwoxtm3v.jpg,"Game has genres: Shooter, Platform, Puzzle; perspectives: First person. this game screenshot shows a room with a computer and a camera"
r3uwmc94irofukfk6odw.jpg,"Game has genres: Shooter, Role-playing (RPG); perspectives: Third person. this game screenshot shows the crew of the ship"
hatacbd1inqmu5cavj7z.jpg,"Game has genres: Shooter, Role-playing (RPG); perspectives: Third person. this game screenshot shows the first person in the game"
feadbwfkxgfbuy7ohnu5.jpg,"Game has genres: Shooter, Role-playing (RPG); perspectives: Third person. this game screenshot shows a woman in a red dress standing in a river"
mcoa62ivpynxt9jnx3ys.jpg,"Game has genres: Shooter, Role-playing (RPG); perspectives: Third person. this game screenshot shows a female character in a green dress"
onndes2gzmquz0e8rpli.jpg,"Game has genres: Shooter, Role-playing (RPG); perspectives: Third person. this game screenshot shows the first person in the game"
scjh59.jpg,"Game has genres: Role-playing (RPG); perspectives: Third person, Bird view / Isometric. this game screenshot shows a scene from the video game"
scjh55.jpg,"Game has genres: Role-playing (RPG); perspectives: Third person, Bird view / Isometric. this game screenshot shows a female character in a dark environment"
scjh56.jpg,"Game has genres: Role-playing (RPG); perspectives: Third person, Bird view / Isometric. this game screenshot shows the game ' s main character, person, in a different way"
scjh57.jpg,"Game has genres: Role-playing (RPG); perspectives: Third person, Bird view / Isometric. this game screenshot shows the main characters in the game"
scjh58.jpg,"Game has genres: Role-playing (RPG); perspectives: Third person, Bird view / Isometric. this game screenshot shows you how to use the menu in the game"
scjh5a.jpg,"Game has genres: Role-playing (RPG); perspectives: Third person, Bird view / Isometric. this game screenshot shows you how to use the fire in the game"
hj1lsmfhxysduatojr60.jpg,"Game has genres: Shooter, Puzzle; perspectives: Third person. this game screenshot shows the inside of a room with a bloody floor"
fdpzkez7ve4ukv28aqcu.jpg,"Game has genres: Shooter, Puzzle; perspectives: Third person. this game screenshot shows a zombie in a city"
nxy7aqbsf76p6tx81675.jpg,"Game has genres: Shooter, Puzzle; perspectives: Third person. this game screenshot shows a scene from the video game, the last of the series"
oxev4x5svixjrn8mngvm.jpg,"Game has genres: Shooter, Puzzle; perspectives: Third person. this game screenshot shows the inside of a spaceship"
ulkxjyhfhtiupjn3ix45.jpg,"Game has genres: Shooter, Puzzle; perspectives: Third person. this game screenshot shows a scene from the video game resident"
sc8jpd.jpg,"Game has genres: Racing, Simulator; perspectives: First person, Third person, Side view. this game screenshot shows the car that is going to be built"
sc8jpe.jpg,"Game has genres: Racing, Simulator; perspectives: First person, Third person, Side view. this game screenshot shows the car racing"
sc8jpf.jpg,"Game has genres: Racing, Simulator; perspectives: First person, Third person, Side view. this game screenshot shows the car selection in the game"
sc8jpg.jpg,"Game has genres: Racing, Simulator; perspectives: First person, Third person, Side view. this game screenshot shows the driver ' s view of the road"
sc7ssk.jpg,"Game has genres: Racing, Simulator; perspectives: First person, Third person, Side view. this game screenshot shows the real racing car racing"
h9veheuzixnprnagwoiq.jpg,"Game has genres: Racing, Simulator; perspectives: First person, Third person, Side view. this game screenshot shows the speed of a car"
ridg08qfrxguizrxowca.jpg,"Game has genres: Racing, Simulator; perspectives: First person, Third person, Side view. this game screenshot shows the car racing"
uh5iexdxxrftkyxqwgvs.jpg,"Game has genres: Racing, Simulator; perspectives: First person, Third person, Side view. this game screenshot shows the car racing in the video game"
sc7ssi.jpg,"Game has genres: Racing, Simulator; perspectives: First person, Third person, Side view. this game screenshot shows the car of the future"
sc7ssh.jpg,"Game has genres: Racing, Simulator; perspectives: First person, Third person, Side view. this game screenshot shows the car in the video"
sc7ssg.jpg,"Game has genres: Racing, Simulator; perspectives: First person, Third person, Side view. this game screenshot shows the car racing in the game"
sc7ssj.jpg,"Game has genres: Racing, Simulator; perspectives: First person, Third person, Side view. this game screenshot shows the car racing"
ctdzxmrkdil0nbiqasyi.jpg,"Game has genres: Hack and slash/Beat 'em up, Adventure; perspectives: Third person. this game screenshot shows a man hanging from a building"
wnyyjtde0ukieq8bbg2b.jpg,"Game has genres: Hack and slash/Beat 'em up, Adventure; perspectives: Third person. this game screenshot shows the batman vs banes"
qrsf7hfmlwb4iscrq5xi.jpg,"Game has genres: Hack and slash/Beat 'em up, Adventure; perspectives: Third person. this game screenshot shows the batman vs superman"
lfvtl3zmalcapqvexxta.jpg,"Game has genres: Hack and slash/Beat 'em up, Adventure; perspectives: Third person. this game screenshot shows the game ' s main characters in a fight scene"
k6pmzhxdngxvrykjffvu.jpg,"Game has genres: Hack and slash/Beat 'em up, Adventure; perspectives: Third person. this game screenshot shows batman vs bane"
oa1aojyglfomtmei2bnz.jpg,"Game has genres: Role-playing (RPG), Adventure; perspectives: First person, Third person. this game screenshot shows a scene from the elder ' s house"
