filename,annotation
koajaesby7cmhujlcwkl.jpg,"Game has genres: Shooter, Platform, Puzzle, Adventure; perspectives: First person. this game screenshot shows a robot in a futuristic city"
sc891b.jpg,"Game has genres: Puzzle, Adventure; perspectives: Third person. this game screenshot shows a man in a suit standing behind a fence"
sc891a.jpg,"Game has genres: Puzzle, Adventure; perspectives: Third person. this game screenshot shows a room in the house"
sc98ip.jpg,"Game has genres: Simulator, Sport; perspectives: First person, Third person, Bird view / Isometric. this game screenshot shows the menus of the game"
sc98ir.jpg,"Game has genres: Simulator, Sport; perspectives: First person, Third person, Bird view / Isometric. this game screenshot shows the game ' s first - person view of the game"
sc98is.jpg,"Game has genres: Simulator, Sport; perspectives: First person, Third person, Bird view / Isometric. this game screenshot shows the game ' s quarterbacks"
sc98it.jpg,"Game has genres: Simulator, Sport; perspectives: First person, Third person, Bird view / Isometric. this game screenshot shows the game ' s first - person view of the game"
sc98iu.jpg,"Game has genres: Simulator, Sport; perspectives: First person, Third person, Bird view / Isometric. this game screenshot shows the quarterbacks in the game"
sc98io.jpg,"Game has genres: Simulator, Sport; perspectives: First person, Third person, Bird view / Isometric. this game screenshot shows the game ' s first - person view of the game"
sc98iq.jpg,"Game has genres: Simulator, Sport; perspectives: First person, Third person, Bird view / Isometric. this game screenshot shows the game ' s score"
sc98in.jpg,"Game has genres: Simulator, Sport; perspectives: First person, Third person, Bird view / Isometric. this game screenshot shows the players in the uniform of the new england team"
sc98iw.jpg,"Game has genres: Simulator, Sport; perspectives: First person, Third person, Bird view / Isometric. this game screenshot shows the game ' s first play"
sc98ix.jpg,"Game has genres: Simulator, Sport; perspectives: First person, Third person, Bird view / Isometric. this game screenshot shows the game ' s quarterbacks in action"
sc98iv.jpg,"Game has genres: Simulator, Sport; perspectives: First person, Third person, Bird view / Isometric. this game screenshot shows the player in the game"
sc98iy.jpg,"Game has genres: Simulator, Sport; perspectives: First person, Third person, Bird view / Isometric. this game screenshot shows a young player in a green jersey"
meykaqey1soxhtcpawbk.jpg,"Game has genres: Role-playing (RPG), Adventure; perspectives: Third person. this game screenshot shows the first person in the game"
tr3gnlvwjny4hhoxohjf.jpg,"Game has genres: Role-playing (RPG), Adventure; perspectives: Third person. this game screenshot shows the action of the jedi"
h4j196xtabauif8kfyzk.jpg,"Game has genres: Role-playing (RPG), Adventure; perspectives: Third person. this game screenshot shows the first person in the game"
u5wjmqgocr56mbjiy39o.jpg,"Game has genres: Role-playing (RPG), Adventure; perspectives: Third person. this game screenshot shows the game ' s main characters, including the female and male characters"
t6sbntrryrakyhizdoab.jpg,"Game has genres: Role-playing (RPG), Adventure; perspectives: Third person. this game screenshot shows the battle of the titans"
scs28v.jpg,"Game has genres: Role-playing (RPG), Adventure; perspectives: Third person. this game screenshot shows a view of the ancient stonehenk"
scs28w.jpg,"Game has genres: Role-playing (RPG), Adventure; perspectives: Third person. this game screenshot shows the person in the dark side of the force"
scs28x.jpg,"Game has genres: Role-playing (RPG), Adventure; perspectives: Third person. this game screenshot shows a man standing in a stone wall"
scs28y.jpg,"Game has genres: Role-playing (RPG), Adventure; perspectives: Third person. this game screenshot shows the scene of the city"
scs28z.jpg,"Game has genres: Role-playing (RPG), Adventure; perspectives: Third person. this game screenshot shows the inside of a spaceship"
scs290.jpg,"Game has genres: Role-playing (RPG), Adventure; perspectives: Third person. this game screenshot shows a scene from the star wars"
scs291.jpg,"Game has genres: Role-playing (RPG), Adventure; perspectives: Third person. this game screenshot shows a woman in a blue dress"
scs292.jpg,"Game has genres: Role-playing (RPG), Adventure; perspectives: Third person. this game screenshot shows a scene from the movie"
scs293.jpg,"Game has genres: Role-playing (RPG), Adventure; perspectives: Third person. this game screenshot shows the game ' s main characters"
scs294.jpg,"Game has genres: Role-playing (RPG), Adventure; perspectives: Third person. this game screenshot shows a futuristic city"
scs295.jpg,"Game has genres: Role-playing (RPG), Adventure; perspectives: Third person. this game screenshot shows a man with a gun in a field"
scs296.jpg,"Game has genres: Role-playing (RPG), Adventure; perspectives: Third person. this game screenshot shows a jedi in a jedi - like setting"
scs297.jpg,"Game has genres: Role-playing (RPG), Adventure; perspectives: Third person. this game screenshot shows the scene from the star wars"
scs298.jpg,"Game has genres: Role-playing (RPG), Adventure; perspectives: Third person. this game screenshot shows a tree in a field"
scs299.jpg,"Game has genres: Role-playing (RPG), Adventure; perspectives: Third person. this game screenshot shows the ancient aliens in the desert"
mpphkihhk8yh9m2zaafd.jpg,Game has genres: Shooter; perspectives: First person. this game screenshot shows a very good shot of the enemy
iau5t12jemoelx0xuzna.jpg,Game has genres: Shooter; perspectives: First person. this game screenshot shows a zombie shooter in a screenshot
muyxb9cljgsy245fcimx.jpg,Game has genres: Shooter; perspectives: First person. this game screenshot shows the game ' s main characters
nnlfbf8blflrlmuarfej.jpg,Game has genres: Shooter; perspectives: First person. this game screenshot shows a helicopter firing a helicopter
ga0lj5zqeqd7moyzxij9.jpg,Game has genres: Shooter; perspectives: First person. this game screenshot shows a crane in a construction site
scj0v9.jpg,"Game has genres: Tactical, Adventure; perspectives: Third person. this game screenshot shows the title for the title for the title for the title for the title for the title for the title"
scj0vg.jpg,"Game has genres: Tactical, Adventure; perspectives: Third person. this game screenshot shows the entrance to the room"
scj0vf.jpg,"Game has genres: Tactical, Adventure; perspectives: Third person. this game screenshot shows the level of the game"
scj0va.jpg,"Game has genres: Tactical, Adventure; perspectives: Third person. this game screenshot shows the game ' s main character"
scj0vb.jpg,"Game has genres: Tactical, Adventure; perspectives: Third person. this game screenshot shows the time of the day"
scj0vc.jpg,"Game has genres: Tactical, Adventure; perspectives: Third person. this game screenshot shows the game ' s main character"
scj0vd.jpg,"Game has genres: Tactical, Adventure; perspectives: Third person. this game screenshot shows a tank in the middle of the screen"
scj0ve.jpg,"Game has genres: Tactical, Adventure; perspectives: Third person. this game screenshot shows the first person in the game"
schnqk.jpg,"Game has genres: Role-playing (RPG), Turn-based strategy (TBS), Adventure; perspectives: Third person, Bird view / Isometric. this game screenshot shows the game ' s mains, including the mains, and the mains"
schnql.jpg,"Game has genres: Role-playing (RPG), Turn-based strategy (TBS), Adventure; perspectives: Third person, Bird view / Isometric. this game screenshot shows the first level of the game"
schmzc.jpg,"Game has genres: Role-playing (RPG), Turn-based strategy (TBS), Adventure; perspectives: Third person, Bird view / Isometric. this game screenshot shows the game ' s main character"
schmzd.jpg,"Game has genres: Role-playing (RPG), Turn-based strategy (TBS), Adventure; perspectives: Third person, Bird view / Isometric. this game screenshot shows the game ' s main characters, including the characters, and the characters"
schmze.jpg,"Game has genres: Role-playing (RPG), Turn-based strategy (TBS), Adventure; perspectives: Third person, Bird view / Isometric. this game screenshot shows the game ' s main characters"
schmzf.jpg,"Game has genres: Role-playing (RPG), Turn-based strategy (TBS), Adventure; perspectives: Third person, Bird view / Isometric. this game screenshot shows the game ' s main characters"
schmzi.jpg,"Game has genres: Role-playing (RPG), Turn-based strategy (TBS), Adventure; perspectives: Third person, Bird view / Isometric. this game screenshot shows a scene from the video game"
eswubyh9h3uereuyumjq.jpg,"Game has genres: Shooter, Racing, Adventure; perspectives: First person, Third person. this game screenshot shows the car in the game"
e11zpyhhjc9qdqgrx7v0.jpg,"Game has genres: Shooter, Racing, Adventure; perspectives: First person, Third person. this game screenshot shows the train and the driver"
hircn6ewsgu70ynlzis5.jpg,"Game has genres: Shooter, Racing, Adventure; perspectives: First person, Third person. this game screenshot shows the cars in the gtp"
sojdbdt93e06wojplpsj.jpg,"Game has genres: Shooter, Racing, Adventure; perspectives: First person, Third person. this game screenshot shows the car in the picture"
dbbtmdz0q1536npbpr5o.jpg,"Game has genres: Shooter, Racing, Adventure; perspectives: First person, Third person. this game screenshot shows a man with a gun"
scgoqe.jpg,"Game has genres: Shooter, Racing, Adventure; perspectives: First person, Third person. this game screenshot shows the character person in the game"
scgoqf.jpg,"Game has genres: Shooter, Racing, Adventure; perspectives: First person, Third person. this game screenshot shows the car in the forest"
scgoqg.jpg,"Game has genres: Shooter, Racing, Adventure; perspectives: First person, Third person. this game screenshot shows the car in the game"
scgoqh.jpg,"Game has genres: Shooter, Racing, Adventure; perspectives: First person, Third person. this game screenshot shows the character in gta"
scgoqi.jpg,"Game has genres: Shooter, Racing, Adventure; perspectives: First person, Third person. this game screenshot shows the car in the picture"
scgoqj.jpg,"Game has genres: Shooter, Racing, Adventure; perspectives: First person, Third person. this game screenshot shows a man on a skateboard"
scgoqk.jpg,"Game has genres: Shooter, Racing, Adventure; perspectives: First person, Third person. this game screenshot shows the truck in the game"
ompkmr9dmhbwtinbjdlw.jpg,"Game has genres: Real Time Strategy (RTS), Strategy, Indie; perspectives: Bird view / Isometric. this game screenshot shows the main features of the game"
x7r8qmhindlrhq6c6ecn.jpg,"Game has genres: Real Time Strategy (RTS), Strategy, Indie; perspectives: Bird view / Isometric. this game screenshot shows the main features of the game"
zxkptskq4ue7xzz5bixe.jpg,"Game has genres: Real Time Strategy (RTS), Strategy, Indie; perspectives: Bird view / Isometric. this game screenshot shows the main features of the game"
pgyvay30c5psoohzsuoo.jpg,"Game has genres: Real Time Strategy (RTS), Strategy, Indie; perspectives: Bird view / Isometric. this game screenshot shows the game ' s mains, including the mains, and the mains"
opge05iudfewqjfwyvdd.jpg,"Game has genres: Real Time Strategy (RTS), Strategy, Indie; perspectives: Bird view / Isometric. this game screenshot shows the game ' s main features"
schmyk.jpg,"Game has genres: Role-playing (RPG), Turn-based strategy (TBS), Adventure; perspectives: Third person, Bird view / Isometric. this game screenshot shows the final fight of the two characters"
schmyl.jpg,"Game has genres: Role-playing (RPG), Turn-based strategy (TBS), Adventure; perspectives: Third person, Bird view / Isometric. this game screenshot shows the inside of a nuclear reactor"
schmym.jpg,"Game has genres: Role-playing (RPG), Turn-based strategy (TBS), Adventure; perspectives: Third person, Bird view / Isometric. this game screenshot shows the game ' s main characters"
schmyn.jpg,"Game has genres: Role-playing (RPG), Turn-based strategy (TBS), Adventure; perspectives: Third person, Bird view / Isometric. this game screenshot shows the first level of the game"
schmyo.jpg,"Game has genres: Role-playing (RPG), Turn-based strategy (TBS), Adventure; perspectives: Third person, Bird view / Isometric. this game screenshot shows the scene of a scene from the video game"
schmyp.jpg,"Game has genres: Role-playing (RPG), Turn-based strategy (TBS), Adventure; perspectives: Third person, Bird view / Isometric. this game screenshot shows a small island with a small island in the middle"
schmyq.jpg,"Game has genres: Role-playing (RPG), Turn-based strategy (TBS), Adventure; perspectives: Third person, Bird view / Isometric. this game screenshot shows the game ' s character"
yilgqbbkc4hdyzl2asmn.jpg,Game has genres: Role-playing (RPG); perspectives: Bird view / Isometric. this game screenshot shows the game ' s main menu
u6oyz9tazkdzfuaha2oy.jpg,Game has genres: Role-playing (RPG); perspectives: Bird view / Isometric. this game screenshot shows the game ' s main menu
cwbxvah22y5lv3lnq173.jpg,Game has genres: Role-playing (RPG); perspectives: Bird view / Isometric. this game screenshot shows you how to play diablo ' s dungeon
lcvpmm5wtjkv7gxgzu8r.jpg,Game has genres: Role-playing (RPG); perspectives: Bird view / Isometric. this game screenshot shows the location of the room where the person is located
s1u29bg7vfsdent9cnhf.jpg,Game has genres: Role-playing (RPG); perspectives: Bird view / Isometric. this game screenshot shows the location of the village
tn5gpywrvya92wq1ang8.jpg,"Game has genres: Shooter, Role-playing (RPG); perspectives: First person. this game screenshot shows a person in a room with a green light"
kg9eb5wd5u5j9wtvafrw.jpg,"Game has genres: Shooter, Role-playing (RPG); perspectives: First person. this game screenshot shows a screenshot of a gun in a room"
gdanfmlxy57gzla4smbb.jpg,"Game has genres: Shooter, Role-playing (RPG); perspectives: First person. this game screenshot shows a female in a sci - themed space station"
g11vipidv1pmwqdqthvn.jpg,"Game has genres: Shooter, Role-playing (RPG); perspectives: First person. this game screenshot shows a room with a bed and a light"
svqo3ngaapyvcvjza7yx.jpg,"Game has genres: Shooter, Role-playing (RPG); perspectives: First person. this game screenshot shows the inside of the room"
sc5j8p.jpg,"Game has genres: Shooter, Role-playing (RPG); perspectives: First person. this game screenshot shows the interior of a star wars space station"
sc5j8q.jpg,"Game has genres: Shooter, Role-playing (RPG); perspectives: First person. this game screenshot shows the inside of a spaceship"
sc5j8r.jpg,"Game has genres: Shooter, Role-playing (RPG); perspectives: First person. this game screenshot shows the entrance to the tunnel"
sc5j8s.jpg,"Game has genres: Shooter, Role-playing (RPG); perspectives: First person. this game screenshot shows the main features of the game"
sc5j8t.jpg,"Game has genres: Shooter, Role-playing (RPG); perspectives: First person. this game screenshot shows the interior of the space station"
smrxbmolajqzg8vtxneg.jpg,"Game has genres: Puzzle, Role-playing (RPG), Turn-based strategy (TBS); perspectives: Bird view / Isometric. this game screenshot shows the game ' s main menu"
ot58snzzvhhthu4dw6ox.jpg,"Game has genres: Puzzle, Role-playing (RPG), Turn-based strategy (TBS); perspectives: Bird view / Isometric. this game screenshot shows the game ' s main menu"
evnnt5pmbi15sioo3osb.jpg,"Game has genres: Puzzle, Role-playing (RPG), Turn-based strategy (TBS); perspectives: Bird view / Isometric. this game screenshot shows the game ' s main menu"
swb4gu9v7wltlexijovg.jpg,"Game has genres: Puzzle, Role-playing (RPG), Turn-based strategy (TBS); perspectives: Bird view / Isometric. this game screenshot shows the game ' s main character, the soldier, and the character"
twyn9jgelrwboonfhflt.jpg,"Game has genres: Puzzle, Role-playing (RPG), Turn-based strategy (TBS); perspectives: Bird view / Isometric. this game screenshot shows the game ' s main menu"
xxm75p7feap3th2ump7m.jpg,"Game has genres: Role-playing (RPG); perspectives: Bird view / Isometric. this game screenshot shows the game ' s main character, the character, and the character"
k961xkkr0mqsh1zczwcu.jpg,Game has genres: Role-playing (RPG); perspectives: Bird view / Isometric. this game screenshot shows the game ' s main menu
isdo1nug5ximfgdb5stj.jpg,Game has genres: Role-playing (RPG); perspectives: Bird view / Isometric. this game screenshot shows the game ' s main items
igep7wj3syqmxqdvkqxk.jpg,Game has genres: Role-playing (RPG); perspectives: Bird view / Isometric. this game screenshot shows the ship in the game
jkzai4iyuf2z3v21d0rt.jpg,Game has genres: Role-playing (RPG); perspectives: Bird view / Isometric. this game screenshot shows you how to get a job
chyx2xtoiqhgetjo5niu.jpg,"Game has genres: Role-playing (RPG), Adventure; perspectives: Third person. this game screenshot shows the final version of final fantasy"
nm2mx8i7kft59f8lsf1i.jpg,"Game has genres: Role-playing (RPG), Adventure; perspectives: Third person. this game screenshot shows a screenshot of a man fighting a giant dinosaur"
exa2mjvdvjyokj12c6j6.jpg,"Game has genres: Role-playing (RPG), Adventure; perspectives: Third person. this game screenshot shows a screenshote in the middle earth"
yjyod9e2j4yisunwpfpv.jpg,"Game has genres: Role-playing (RPG), Adventure; perspectives: Third person. this game screenshot shows the game ' s main characters"
fusnlvlnancxsqrztcea.jpg,"Game has genres: Role-playing (RPG), Adventure; perspectives: Third person. this game screenshot shows the game ' s main characters"
hch90bzutq2uwcpy8xet.jpg,"Game has genres: Puzzle, Role-playing (RPG), Strategy; perspectives: Bird view / Isometric. this game screenshot shows you how to use the game to play"
kb4xmak8dnz1ar5wetb9.jpg,"Game has genres: Puzzle, Role-playing (RPG), Strategy; perspectives: Bird view / Isometric. this game screenshot shows the game ' s main character, the witch"
uotgvbnqmwocvzgkrfgj.jpg,"Game has genres: Puzzle, Role-playing (RPG), Strategy; perspectives: Bird view / Isometric. this game screenshot shows the game ' s main menu"
pv7o9e2jxitlos7vo7sh.jpg,"Game has genres: Puzzle, Role-playing (RPG), Strategy; perspectives: Bird view / Isometric. this game screenshot shows the location of the dungeon hunter"
kkddqublx1yes3ewovvf.jpg,"Game has genres: Puzzle, Role-playing (RPG), Strategy; perspectives: Bird view / Isometric. this game screenshot shows the location of the cave"
kcaoiclicbwaamlza763.jpg,"Game has genres: Role-playing (RPG), Strategy, Adventure; perspectives: Bird view / Isometric. this game screenshot shows you how to get the game"
cvk5mifcfiv8q2srdmxh.jpg,"Game has genres: Role-playing (RPG), Strategy, Adventure; perspectives: Bird view / Isometric. this game screenshot shows the house in the game"
ujjg7myrqhubm2ircdyl.jpg,"Game has genres: Role-playing (RPG), Strategy, Adventure; perspectives: Bird view / Isometric. this game screenshot shows you how to play the game"
jfycpcq5dot4yqjpqyzq.jpg,"Game has genres: Role-playing (RPG), Strategy, Adventure; perspectives: Bird view / Isometric. this game screenshot shows you how to play the game"
pdxkw7wwdj7fvpxslxtb.jpg,"Game has genres: Role-playing (RPG), Strategy, Adventure; perspectives: Bird view / Isometric. this game screenshot shows the game ' s main level"
sc88bq.jpg,"Game has genres: Fighting, Platform; perspectives: Side view. this game screenshot shows a person jumping over a castle"
sc88bo.jpg,"Game has genres: Fighting, Platform; perspectives: Side view. this game screenshot shows a super mario flying over a city"
sc88bp.jpg,"Game has genres: Fighting, Platform; perspectives: Side view. this game screenshot shows the game ' s main characters"
sc88bm.jpg,"Game has genres: Fighting, Platform; perspectives: Side view. this game screenshot shows the game ' s main characters, including the pokemon and the pokemon"
sc88bn.jpg,"Game has genres: Fighting, Platform; perspectives: Side view. this game screenshot shows a fireball"
zkr9mepmjy8w233yhofd.jpg,"Game has genres: Puzzle, Adventure; perspectives: Third person. this game screenshot shows a bunch of toys"
h8fpphgv0fugoyrsdxbh.jpg,"Game has genres: Puzzle, Adventure; perspectives: Third person. this game screenshot shows a pile of garbage"
ke5sq1meg5pdhmcrec2d.jpg,"Game has genres: Puzzle, Adventure; perspectives: Third person. this game screenshot shows a screenshot of a city"
ksqanr5xcqrbzypne6s7.jpg,"Game has genres: Puzzle, Adventure; perspectives: Third person. this game screenshot shows the game ' s location"
wm6lxwuqwg5xvenr0n5q.jpg,"Game has genres: Puzzle, Adventure; perspectives: Third person. this game screenshot shows a small town with a windmill and a windmill"
sc96s3.jpg,"Game has genres: Shooter, Adventure; perspectives: Third person. this game screenshot shows a scene from resident evil dead in resident evil dead"
sc96s4.jpg,"Game has genres: Shooter, Adventure; perspectives: Third person. this game screenshot shows the final version of resident evil"
sc96s5.jpg,"Game has genres: Shooter, Adventure; perspectives: Third person. this game screenshot shows the game ' s main characters in a scene from the lord ' s apprentice"
sc96s6.jpg,"Game has genres: Shooter, Adventure; perspectives: Third person. this game screenshot shows a man with a gun and a woman with a gun"
sc96s7.jpg,"Game has genres: Shooter, Adventure; perspectives: Third person. this game screenshot shows a boat in the water"
sc96s8.jpg,"Game has genres: Shooter, Adventure; perspectives: Third person. this game screenshot shows the game ' s main characters"
bpyqlfhfbnhxf2jl5qao.jpg,"Game has genres: Shooter, Puzzle, Adventure; perspectives: First person. this game screenshot shows a helicopter firing a helicopter"
i8ey1ywk535qolfrwdf0.jpg,"Game has genres: Shooter, Puzzle, Adventure; perspectives: First person. this game screenshot shows a screenshot of a gun in a gun shop"
g9cvvoi9ftpdax4dmwdp.jpg,"Game has genres: Shooter, Puzzle, Adventure; perspectives: First person. this game screenshot shows the game ' s mains, including the fire and the fire"
rthkfaau3znzdzzhtftq.jpg,"Game has genres: Shooter, Puzzle, Adventure; perspectives: First person. this game screenshot shows the gun in action"
kxwmkaixbsuvyaeqana7.jpg,"Game has genres: Shooter, Puzzle, Adventure; perspectives: First person. this game screenshot shows the game ' s main character"
scva59.jpg,"Game has genres: Shooter, Puzzle, Adventure; perspectives: First person. this game screenshot shows a room with a large, green, metal object"
scva5a.jpg,"Game has genres: Shooter, Puzzle, Adventure; perspectives: First person. this game screenshot shows a room with a computer and a man sitting at a desk"
scva5b.jpg,"Game has genres: Shooter, Puzzle, Adventure; perspectives: First person. this game screenshot shows the inside of a building"
scva5c.jpg,"Game has genres: Shooter, Puzzle, Adventure; perspectives: First person. this game screenshot shows the inside of a room with a gun and a gun"
scva5d.jpg,"Game has genres: Shooter, Puzzle, Adventure; perspectives: First person. this game screenshot shows a room with a gun and a bullet"
scva5e.jpg,"Game has genres: Shooter, Puzzle, Adventure; perspectives: First person. this game screenshot shows a room with a gun and a machine gun"
